epoch,lr-AdamW/pg1,lr-AdamW/pg2,step,train/acc_speed,train/acc_x,train/acc_y,train/acc_yaw,train/loss_all,train/loss_egospeed,train/loss_forecast,train/loss_path,train/loss_speed,train/loss_wp,train/loss_x,train/loss_y,train/loss_yaw,val/loss_all,val/loss_egospeed,val/loss_forecast,val/loss_path,val/loss_wp
,0.0002587807273747342,0.0002587807273747342,5289,,,,,,,,,,,,,,,,,,
,0.000258672448208019,0.000258672448208019,5294,,,,,,,,,,,,,,,,,,
,0.0002585640497255039,0.0002585640497255039,5299,,,,,,,,,,,,,,,,,,
,0.0002584555320462039,0.0002584555320462039,5304,,,,,,,,,,,,,,,,,,
,0.0002583468952892649,0.0002583468952892649,5309,,,,,,,,,,,,,,,,,,
,0.00025823813957396343,0.00025823813957396343,5314,,,,,,,,,,,,,,,,,,
,0.0002581292650197068,0.0002581292650197068,5319,,,,,,,,,,,,,,,,,,
,0.00025802027174603277,0.00025802027174603277,5324,,,,,,,,,,,,,,,,,,
,0.00025791115987260923,0.00025791115987260923,5329,,,,,,,,,,,,,,,,,,
,0.0002578019295192345,0.0002578019295192345,5334,,,,,,,,,,,,,,,,,,
,0.00025769258080583703,0.00025769258080583703,5339,,,,,,,,,,,,,,,,,,
,0.000257583113852475,0.000257583113852475,5344,,,,,,,,,,,,,,,,,,
,0.00025747352877933654,0.00025747352877933654,5349,,,,,,,,,,,,,,,,,,
,0.00025736382570673946,0.00025736382570673946,5354,,,,,,,,,,,,,,,,,,
,0.0002572540047551312,0.0002572540047551312,5359,,,,,,,,,,,,,,,,,,
,0.00025714406604508846,0.00025714406604508846,5364,,,,,,,,,,,,,,,,,,
,0.00025703400969731734,0.00025703400969731734,5369,,,,,,,,,,,,,,,,,,
,0.0002569238358326531,0.0002569238358326531,5374,,,,,,,,,,,,,,,,,,
,0.0002568135445720599,0.0002568135445720599,5379,,,,,,,,,,,,,,,,,,
,0.0002567031360366311,0.0002567031360366311,5384,,,,,,,,,,,,,,,,,,
,0.0002565926103475885,0.0002565926103475885,5389,,,,,,,,,,,,,,,,,,
,0.0002564819676262826,0.0002564819676262826,5394,,,,,,,,,,,,,,,,,,
,0.00025637120799419254,0.00025637120799419254,5399,,,,,,,,,,,,,,,,,,
,0.00025626033157292565,0.00025626033157292565,5404,,,,,,,,,,,,,,,,,,
,0.0002561493384842176,0.0002561493384842176,5409,,,,,,,,,,,,,,,,,,
,0.0002560382288499321,0.0002560382288499321,5414,,,,,,,,,,,,,,,,,,
,0.0002559270027920608,0.0002559270027920608,5419,,,,,,,,,,,,,,,,,,
,0.00025581566043272327,0.00025581566043272327,5424,,,,,,,,,,,,,,,,,,
,0.0002557042018941667,0.0002557042018941667,5429,,,,,,,,,,,,,,,,,,
,0.00025559262729876584,0.00025559262729876584,5434,,,,,,,,,,,,,,,,,,
,0.00025548093676902285,0.00025548093676902285,5439,,,,,,,,,,,,,,,,,,
,0.00025536913042756716,0.00025536913042756716,5444,,,,,,,,,,,,,,,,,,
,0.00025525720839715554,0.00025525720839715554,5449,,,,,,,,,,,,,,,,,,
,0.0002551451708006715,0.0002551451708006715,5454,,,,,,,,,,,,,,,,,,
,0.00025503301776112563,0.00025503301776112563,5459,,,,,,,,,,,,,,,,,,
,0.0002549207494016552,0.0002549207494016552,5464,,,,,,,,,,,,,,,,,,
,0.0002548083658455241,0.0002548083658455241,5469,,,,,,,,,,,,,,,,,,
,0.00025469586721612274,0.00025469586721612274,5474,,,,,,,,,,,,,,,,,,
,0.0002545832536369677,0.0002545832536369677,5479,,,,,,,,,,,,,,,,,,
,0.0002544705252317021,0.0002544705252317021,5484,,,,,,,,,,,,,,,,,,
,0.0002543576821240948,0.0002543576821240948,5489,,,,,,,,,,,,,,,,,,
,0.0002542447244380408,0.0002542447244380408,5494,,,,,,,,,,,,,,,,,,
,0.0002541316522975608,0.0002541316522975608,5499,,,,,,,,,,,,,,,,,,
,0.0002540184658268012,0.0002540184658268012,5504,,,,,,,,,,,,,,,,,,
,0.0002539051651500339,0.0002539051651500339,5509,,,,,,,,,,,,,,,,,,
,0.00025379175039165627,0.00025379175039165627,5514,,,,,,,,,,,,,,,,,,
,0.0002536782216761909,0.0002536782216761909,5519,,,,,,,,,,,,,,,,,,
,0.0002535645791282854,0.0002535645791282854,5524,,,,,,,,,,,,,,,,,,
,0.0002534508228727124,0.0002534508228727124,5529,,,,,,,,,,,,,,,,,,
,0.0002533369530343696,0.0002533369530343696,5534,,,,,,,,,,,,,,,,,,
,0.00025322296973827904,0.00025322296973827904,5539,,,,,,,,,,,,,,,,,,
,0.0002531088731095876,0.0002531088731095876,5544,,,,,,,,,,,,,,,,,,
,0.0002529946632735665,0.0002529946632735665,5549,,,,,,,,,,,,,,,,,,
7,,,5551,,,,,,,,,,,,,,7.817237377166748,4.162491321563721,1.71657133102417,0.32536908984184265,0.31132760643959045
7,,,5551,0.7070063948631287,0.16323956847190857,0.23493856191635132,0.6618357300758362,3.249812602996826,0.6997091770172119,1.7576242685317993,0.13260765373706818,0.8137471675872803,0.12944082915782928,2.79775333404541,2.4344968795776367,0.9845036864280701,,,,,
,0.0002528803403556112,0.0002528803403556112,5554,,,,,,,,,,,,,,,,,,
,0.00025276590448124143,0.00025276590448124143,5559,,,,,,,,,,,,,,,,,,
,0.0002526513557761009,0.0002526513557761009,5564,,,,,,,,,,,,,,,,,,
,0.00025253669436595713,0.00025253669436595713,5569,,,,,,,,,,,,,,,,,,
,0.00025242192037670146,0.00025242192037670146,5574,,,,,,,,,,,,,,,,,,
,0.0002523070339343489,0.0002523070339343489,5579,,,,,,,,,,,,,,,,,,
,0.00025219203516503764,0.00025219203516503764,5584,,,,,,,,,,,,,,,,,,
,0.0002520769241950296,0.0002520769241950296,5589,,,,,,,,,,,,,,,,,,
,0.0002519617011507096,0.0002519617011507096,5594,,,,,,,,,,,,,,,,,,
,0.00025184636615858556,0.00025184636615858556,5599,,,,,,,,,,,,,,,,,,
,0.00025173091934528846,0.00025173091934528846,5604,,,,,,,,,,,,,,,,,,
,0.00025161536083757185,0.00025161536083757185,5609,,,,,,,,,,,,,,,,,,
,0.00025149969076231207,0.00025149969076231207,5614,,,,,,,,,,,,,,,,,,
,0.0002513839092465078,0.0002513839092465078,5619,,,,,,,,,,,,,,,,,,
,0.0002512680164172803,0.0002512680164172803,5624,,,,,,,,,,,,,,,,,,
,0.00025115201240187286,0.00025115201240187286,5629,,,,,,,,,,,,,,,,,,
,0.00025103589732765086,0.00025103589732765086,5634,,,,,,,,,,,,,,,,,,
,0.00025091967132210164,0.00025091967132210164,5639,,,,,,,,,,,,,,,,,,
,0.00025080333451283444,0.00025080333451283444,5644,,,,,,,,,,,,,,,,,,
,0.00025068688702758004,0.00025068688702758004,5649,,,,,,,,,,,,,,,,,,
,0.0002505703289941907,0.0002505703289941907,5654,,,,,,,,,,,,,,,,,,
,0.0002504536605406401,0.0002504536605406401,5659,,,,,,,,,,,,,,,,,,
,0.0002503368817950234,0.0002503368817950234,5664,,,,,,,,,,,,,,,,,,
,0.0002502199928855563,0.0002502199928855563,5669,,,,,,,,,,,,,,,,,,
,0.000250102993940576,0.000250102993940576,5674,,,,,,,,,,,,,,,,,,
,0.0002499858850885402,0.0002499858850885402,5679,,,,,,,,,,,,,,,,,,
,0.00024986866645802737,0.00024986866645802737,5684,,,,,,,,,,,,,,,,,,
,0.00024975133817773656,0.00024975133817773656,5689,,,,,,,,,,,,,,,,,,
,0.0002496339003764871,0.0002496339003764871,5694,,,,,,,,,,,,,,,,,,
,0.00024951635318321865,0.00024951635318321865,5699,,,,,,,,,,,,,,,,,,
,0.000249398696726991,0.000249398696726991,5704,,,,,,,,,,,,,,,,,,
,0.0002492809311369836,0.0002492809311369836,5709,,,,,,,,,,,,,,,,,,
,0.00024916305654249627,0.00024916305654249627,5714,,,,,,,,,,,,,,,,,,
,0.00024904507307294807,0.00024904507307294807,5719,,,,,,,,,,,,,,,,,,
,0.0002489269808578778,0.0002489269808578778,5724,,,,,,,,,,,,,,,,,,
,0.00024880878002694353,0.00024880878002694353,5729,,,,,,,,,,,,,,,,,,
,0.0002486904707099227,0.0002486904707099227,5734,,,,,,,,,,,,,,,,,,
,0.0002485720530367117,0.0002485720530367117,5739,,,,,,,,,,,,,,,,,,
,0.00024845352713732613,0.00024845352713732613,5744,,,,,,,,,,,,,,,,,,
,0.0002483348931419003,0.0002483348931419003,5749,,,,,,,,,,,,,,,,,,
,0.0002482161511806871,0.0002482161511806871,5754,,,,,,,,,,,,,,,,,,
,0.00024809730138405803,0.00024809730138405803,5759,,,,,,,,,,,,,,,,,,
,0.0002479783438825031,0.0002479783438825031,5764,,,,,,,,,,,,,,,,,,
,0.00024785927880663047,0.00024785927880663047,5769,,,,,,,,,,,,,,,,,,
,0.00024774010628716633,0.00024774010628716633,5774,,,,,,,,,,,,,,,,,,
,0.000247620826454955,0.000247620826454955,5779,,,,,,,,,,,,,,,,,,
,0.00024750143944095857,0.00024750143944095857,5784,,,,,,,,,,,,,,,,,,
,0.00024738194537625674,0.00024738194537625674,5789,,,,,,,,,,,,,,,,,,
,0.0002472623443920468,0.0002472623443920468,5794,,,,,,,,,,,,,,,,,,
,0.00024714263661964334,0.00024714263661964334,5799,,,,,,,,,,,,,,,,,,
,0.0002470228221904784,0.0002470228221904784,5804,,,,,,,,,,,,,,,,,,
,0.000246902901236101,0.000246902901236101,5809,,,,,,,,,,,,,,,,,,
,0.00024678287388817707,0.00024678287388817707,5814,,,,,,,,,,,,,,,,,,
,0.00024666274027848936,0.00024666274027848936,5819,,,,,,,,,,,,,,,,,,
,0.00024654250053893754,0.00024654250053893754,5824,,,,,,,,,,,,,,,,,,
,0.00024642215480153736,0.00024642215480153736,5829,,,,,,,,,,,,,,,,,,
,0.0002463017031984213,0.0002463017031984213,5834,,,,,,,,,,,,,,,,,,
,0.0002461811458618379,0.0002461811458618379,5839,,,,,,,,,,,,,,,,,,
,0.000246060482924152,0.000246060482924152,5844,,,,,,,,,,,,,,,,,,
,0.00024593971451784407,0.00024593971451784407,5849,,,,,,,,,,,,,,,,,,
,0.00024581884077551065,0.00024581884077551065,5854,,,,,,,,,,,,,,,,,,
,0.00024569786182986373,0.00024569786182986373,5859,,,,,,,,,,,,,,,,,,
,0.000245576777813731,0.000245576777813731,5864,,,,,,,,,,,,,,,,,,
,0.00024545558886005534,0.00024545558886005534,5869,,,,,,,,,,,,,,,,,,
,0.000245334295101895,0.000245334295101895,5874,,,,,,,,,,,,,,,,,,
,0.00024521289667242313,0.00024521289667242313,5879,,,,,,,,,,,,,,,,,,
,0.0002450913937049279,0.0002450913937049279,5884,,,,,,,,,,,,,,,,,,
,0.0002449697863328123,0.0002449697863328123,5889,,,,,,,,,,,,,,,,,,
,0.00024484807468959385,0.00024484807468959385,5894,,,,,,,,,,,,,,,,,,
,0.00024472625890890464,0.00024472625890890464,5899,,,,,,,,,,,,,,,,,,
,0.000244604339124491,0.000244604339124491,5904,,,,,,,,,,,,,,,,,,
,0.0002444823154702136,0.0002444823154702136,5909,,,,,,,,,,,,,,,,,,
,0.000244360188080047,0.000244360188080047,5914,,,,,,,,,,,,,,,,,,
,0.00024423795708807965,0.00024423795708807965,5919,,,,,,,,,,,,,,,,,,
,0.00024411562262851395,0.00024411562262851395,5924,,,,,,,,,,,,,,,,,,
,0.00024399318483566567,0.00024399318483566567,5929,,,,,,,,,,,,,,,,,,
,0.00024387064384396418,0.00024387064384396418,5934,,,,,,,,,,,,,,,,,,
,0.00024374799978795205,0.00024374799978795205,5939,,,,,,,,,,,,,,,,,,
,0.00024362525280228513,0.00024362525280228513,5944,,,,,,,,,,,,,,,,,,
,0.00024350240302173213,0.00024350240302173213,5949,,,,,,,,,,,,,,,,,,
,0.00024337945058117478,0.00024337945058117478,5954,,,,,,,,,,,,,,,,,,
,0.00024325639561560748,0.00024325639561560748,5959,,,,,,,,,,,,,,,,,,
,0.00024313323826013705,0.00024313323826013705,5964,,,,,,,,,,,,,,,,,,
,0.00024300997864998291,0.00024300997864998291,5969,,,,,,,,,,,,,,,,,,
,0.0002428866169204767,0.0002428866169204767,5974,,,,,,,,,,,,,,,,,,
,0.00024276315320706214,0.00024276315320706214,5979,,,,,,,,,,,,,,,,,,
,0.00024263958764529498,0.00024263958764529498,5984,,,,,,,,,,,,,,,,,,
,0.00024251592037084272,0.00024251592037084272,5989,,,,,,,,,,,,,,,,,,
,0.00024239215151948456,0.00024239215151948456,5994,,,,,,,,,,,,,,,,,,
,0.00024226828122711133,0.00024226828122711133,5999,,,,,,,,,,,,,,,,,,
,0.00024214430962972512,0.00024214430962972512,6004,,,,,,,,,,,,,,,,,,
,0.00024202023686343917,0.00024202023686343917,6009,,,,,,,,,,,,,,,,,,
,0.00024189606306447803,0.00024189606306447803,6014,,,,,,,,,,,,,,,,,,
,0.00024177178836917693,0.00024177178836917693,6019,,,,,,,,,,,,,,,,,,
,0.00024164741291398214,0.00024164741291398214,6024,,,,,,,,,,,,,,,,,,
,0.0002415229368354503,0.0002415229368354503,6029,,,,,,,,,,,,,,,,,,
,0.0002413983602702487,0.0002413983602702487,6034,,,,,,,,,,,,,,,,,,
,0.00024127368335515487,0.00024127368335515487,6039,,,,,,,,,,,,,,,,,,
,0.0002411489062270565,0.0002411489062270565,6044,,,,,,,,,,,,,,,,,,
,0.00024102402902295155,0.00024102402902295155,6049,,,,,,,,,,,,,,,,,,
,0.00024089905187994745,0.00024089905187994745,6054,,,,,,,,,,,,,,,,,,
,0.0002407739749352617,0.0002407739749352617,6059,,,,,,,,,,,,,,,,,,
,0.00024064879832622117,0.00024064879832622117,6064,,,,,,,,,,,,,,,,,,
,0.00024052352219026233,0.00024052352219026233,6069,,,,,,,,,,,,,,,,,,
,0.0002403981466649307,0.0002403981466649307,6074,,,,,,,,,,,,,,,,,,
,0.00024027267188788117,0.00024027267188788117,6079,,,,,,,,,,,,,,,,,,
,0.00024014709799687745,0.00024014709799687745,6084,,,,,,,,,,,,,,,,,,
,0.00024002142512979206,0.00024002142512979206,6089,,,,,,,,,,,,,,,,,,
,0.00023989565342460629,0.00023989565342460629,6094,,,,,,,,,,,,,,,,,,
,0.00023976978301940986,0.00023976978301940986,6099,,,,,,,,,,,,,,,,,,
,0.00023964381405240087,0.00023964381405240087,6104,,,,,,,,,,,,,,,,,,
,0.00023951774666188574,0.00023951774666188574,6109,,,,,,,,,,,,,,,,,,
,0.00023939158098627882,0.00023939158098627882,6114,,,,,,,,,,,,,,,,,,
,0.0002392653171641024,0.0002392653171641024,6119,,,,,,,,,,,,,,,,,,
,0.00023913895533398652,0.00023913895533398652,6124,,,,,,,,,,,,,,,,,,
,0.00023901249563466895,0.00023901249563466895,6129,,,,,,,,,,,,,,,,,,
,0.00023888593820499477,0.00023888593820499477,6134,,,,,,,,,,,,,,,,,,
,0.0002387592831839164,0.0002387592831839164,6139,,,,,,,,,,,,,,,,,,
,0.00023863253071049344,0.00023863253071049344,6144,,,,,,,,,,,,,,,,,,
,0.00023850568092389246,0.00023850568092389246,6149,,,,,,,,,,,,,,,,,,
,0.0002383787339633869,0.0002383787339633869,6154,,,,,,,,,,,,,,,,,,
,0.00023825168996835681,0.00023825168996835681,6159,,,,,,,,,,,,,,,,,,
,0.00023812454907828893,0.00023812454907828893,6164,,,,,,,,,,,,,,,,,,
,0.00023799731143277623,0.00023799731143277623,6169,,,,,,,,,,,,,,,,,,
,0.000237869977171518,0.000237869977171518,6174,,,,,,,,,,,,,,,,,,
,0.00023774254643431957,0.00023774254643431957,6179,,,,,,,,,,,,,,,,,,
,0.00023761501936109229,0.00023761501936109229,6184,,,,,,,,,,,,,,,,,,
,0.0002374873960918531,0.0002374873960918531,6189,,,,,,,,,,,,,,,,,,
,0.0002373596767667247,0.0002373596767667247,6194,,,,,,,,,,,,,,,,,,
,0.0002372318615259352,0.0002372318615259352,6199,,,,,,,,,,,,,,,,,,
,0.00023710395050981805,0.00023710395050981805,6204,,,,,,,,,,,,,,,,,,
,0.00023697594385881186,0.00023697594385881186,6209,,,,,,,,,,,,,,,,,,
,0.00023684784171346018,0.00023684784171346018,6214,,,,,,,,,,,,,,,,,,
,0.0002367196442144115,0.0002367196442144115,6219,,,,,,,,,,,,,,,,,,
,0.00023659135150241886,0.00023659135150241886,6224,,,,,,,,,,,,,,,,,,
,0.00023646296371834,0.00023646296371834,6229,,,,,,,,,,,,,,,,,,
,0.00023633448100313692,0.00023633448100313692,6234,,,,,,,,,,,,,,,,,,
,0.00023620590349787595,0.00023620590349787595,6239,,,,,,,,,,,,,,,,,,
,0.00023607723134372742,0.00023607723134372742,6244,,,,,,,,,,,,,,,,,,
8,,,6245,,,,,,,,,,,,,,9.598369598388672,5.9778618812561035,1.6821924448013306,0.32302820682525635,0.32317495346069336
8,,,6245,0.7311208844184875,0.1822912096977234,0.2599162459373474,0.686633288860321,3.059044122695923,0.676611602306366,1.650315523147583,0.1222783625125885,0.7552304863929749,0.1207251101732254,2.6460676193237305,2.290205717086792,0.9097609519958496,,,,,
,0.0002359484646819656,0.0002359484646819656,6249,,,,,,,,,,,,,,,,,,
,0.00023581960365396849,0.00023581960365396849,6254,,,,,,,,,,,,,,,,,,
,0.00023569064840121782,0.00023569064840121782,6259,,,,,,,,,,,,,,,,,,
,0.00023556159906529863,0.00023556159906529863,6264,,,,,,,,,,,,,,,,,,
,0.00023543245578789933,0.00023543245578789933,6269,,,,,,,,,,,,,,,,,,
,0.00023530321871081142,0.00023530321871081142,6274,,,,,,,,,,,,,,,,,,
,0.00023517388797592947,0.00023517388797592947,6279,,,,,,,,,,,,,,,,,,
,0.00023504446372525083,0.00023504446372525083,6284,,,,,,,,,,,,,,,,,,
,0.00023491494610087548,0.00023491494610087548,6289,,,,,,,,,,,,,,,,,,
,0.00023478533524500601,0.00023478533524500601,6294,,,,,,,,,,,,,,,,,,
,0.0002346556312999474,0.0002346556312999474,6299,,,,,,,,,,,,,,,,,,
,0.00023452583440810657,0.00023452583440810657,6304,,,,,,,,,,,,,,,,,,
,0.0002343959447119929,0.0002343959447119929,6309,,,,,,,,,,,,,,,,,,
,0.0002342659623542173,0.0002342659623542173,6314,,,,,,,,,,,,,,,,,,
,0.00023413588747749263,0.00023413588747749263,6319,,,,,,,,,,,,,,,,,,
,0.0002340057202246333,0.0002340057202246333,6324,,,,,,,,,,,,,,,,,,
,0.000233875460738555,0.000233875460738555,6329,,,,,,,,,,,,,,,,,,
,0.00023374510916227491,0.00023374510916227491,6334,,,,,,,,,,,,,,,,,,
,0.00023361466563891114,0.00023361466563891114,6339,,,,,,,,,,,,,,,,,,
,0.00023348413031168286,0.00023348413031168286,6344,,,,,,,,,,,,,,,,,,
,0.00023335350332390998,0.00023335350332390998,6349,,,,,,,,,,,,,,,,,,
,0.00023322278481901302,0.00023322278481901302,6354,,,,,,,,,,,,,,,,,,
,0.00023309197494051308,0.00023309197494051308,6359,,,,,,,,,,,,,,,,,,
,0.00023296107383203153,0.00023296107383203153,6364,,,,,,,,,,,,,,,,,,
,0.00023283008163728982,0.00023283008163728982,6369,,,,,,,,,,,,,,,,,,
,0.00023269899850010954,0.00023269899850010954,6374,,,,,,,,,,,,,,,,,,
,0.00023256782456441207,0.00023256782456441207,6379,,,,,,,,,,,,,,,,,,
,0.00023243655997421853,0.00023243655997421853,6384,,,,,,,,,,,,,,,,,,
,0.00023230520487364946,0.00023230520487364946,6389,,,,,,,,,,,,,,,,,,
,0.0002321737594069249,0.0002321737594069249,6394,,,,,,,,,,,,,,,,,,
,0.00023204222371836405,0.00023204222371836405,6399,,,,,,,,,,,,,,,,,,
,0.00023191059795238508,0.00023191059795238508,6404,,,,,,,,,,,,,,,,,,
,0.00023177888225350523,0.00023177888225350523,6409,,,,,,,,,,,,,,,,,,
,0.00023164707676634044,0.00023164707676634044,6414,,,,,,,,,,,,,,,,,,
,0.0002315151816356051,0.0002315151816356051,6419,,,,,,,,,,,,,,,,,,
,0.00023138319700611218,0.00023138319700611218,6424,,,,,,,,,,,,,,,,,,
,0.0002312511230227728,0.0002312511230227728,6429,,,,,,,,,,,,,,,,,,
,0.0002311189598305963,0.0002311189598305963,6434,,,,,,,,,,,,,,,,,,
,0.00023098670757468984,0.00023098670757468984,6439,,,,,,,,,,,,,,,,,,
,0.00023085436640025842,0.00023085436640025842,6444,,,,,,,,,,,,,,,,,,
,0.00023072193645260475,0.00023072193645260475,6449,,,,,,,,,,,,,,,,,,
,0.00023058941787712893,0.00023058941787712893,6454,,,,,,,,,,,,,,,,,,
,0.00023045681081932824,0.00023045681081932824,6459,,,,,,,,,,,,,,,,,,
,0.00023032411542479736,0.00023032411542479736,6464,,,,,,,,,,,,,,,,,,
,0.00023019133183922784,0.00023019133183922784,6469,,,,,,,,,,,,,,,,,,
,0.00023005846020840803,0.00023005846020840803,6474,,,,,,,,,,,,,,,,,,
,0.0002299255006782229,0.0002299255006782229,6479,,,,,,,,,,,,,,,,,,
,0.0002297924533946541,0.0002297924533946541,6484,,,,,,,,,,,,,,,,,,
,0.00022965931850377953,0.00022965931850377953,6489,,,,,,,,,,,,,,,,,,
,0.00022952609615177325,0.00022952609615177325,6494,,,,,,,,,,,,,,,,,,
,0.00022939278648490533,0.00022939278648490533,6499,,,,,,,,,,,,,,,,,,
,0.00022925938964954185,0.00022925938964954185,6504,,,,,,,,,,,,,,,,,,
,0.0002291259057921444,0.0002291259057921444,6509,,,,,,,,,,,,,,,,,,
,0.00022899233505927028,0.00022899233505927028,6514,,,,,,,,,,,,,,,,,,
,0.00022885867759757202,0.00022885867759757202,6519,,,,,,,,,,,,,,,,,,
,0.0002287249335537976,0.0002287249335537976,6524,,,,,,,,,,,,,,,,,,
,0.0002285911030747898,0.0002285911030747898,6529,,,,,,,,,,,,,,,,,,
,0.00022845718630748644,0.00022845718630748644,6534,,,,,,,,,,,,,,,,,,
,0.00022832318339892008,0.00022832318339892008,6539,,,,,,,,,,,,,,,,,,
,0.0002281890944962179,0.0002281890944962179,6544,,,,,,,,,,,,,,,,,,
,0.00022805491974660136,0.00022805491974660136,6549,,,,,,,,,,,,,,,,,,
,0.00022792065929738624,0.00022792065929738624,6554,,,,,,,,,,,,,,,,,,
,0.00022778631329598248,0.00022778631329598248,6559,,,,,,,,,,,,,,,,,,
,0.00022765188188989384,0.00022765188188989384,6564,,,,,,,,,,,,,,,,,,
,0.00022751736522671795,0.00022751736522671795,6569,,,,,,,,,,,,,,,,,,
,0.00022738276345414597,0.00022738276345414597,6574,,,,,,,,,,,,,,,,,,
,0.00022724807671996254,0.00022724807671996254,6579,,,,,,,,,,,,,,,,,,
,0.00022711330517204557,0.00022711330517204557,6584,,,,,,,,,,,,,,,,,,
,0.00022697844895836616,0.00022697844895836616,6589,,,,,,,,,,,,,,,,,,
,0.0002268435082269882,0.0002268435082269882,6594,,,,,,,,,,,,,,,,,,
,0.0002267084831260686,0.0002267084831260686,6599,,,,,,,,,,,,,,,,,,
,0.0002265733738038567,0.0002265733738038567,6604,,,,,,,,,,,,,,,,,,
,0.0002264381804086944,0.0002264381804086944,6609,,,,,,,,,,,,,,,,,,
,0.0002263029030890159,0.0002263029030890159,6614,,,,,,,,,,,,,,,,,,
,0.00022616754199334763,0.00022616754199334763,6619,,,,,,,,,,,,,,,,,,
,0.0002260320972703078,0.0002260320972703078,6624,,,,,,,,,,,,,,,,,,
,0.00022589656906860662,0.00022589656906860662,6629,,,,,,,,,,,,,,,,,,
,0.00022576095753704594,0.00022576095753704594,6634,,,,,,,,,,,,,,,,,,
,0.0002256252628245189,0.0002256252628245189,6639,,,,,,,,,,,,,,,,,,
,0.00022548948508001028,0.00022548948508001028,6644,,,,,,,,,,,,,,,,,,
,0.00022535362445259572,0.00022535362445259572,6649,,,,,,,,,,,,,,,,,,
,0.0002252176810914421,0.0002252176810914421,6654,,,,,,,,,,,,,,,,,,
,0.00022508165514580704,0.00022508165514580704,6659,,,,,,,,,,,,,,,,,,
,0.00022494554676503876,0.00022494554676503876,6664,,,,,,,,,,,,,,,,,,
,0.00022480935609857608,0.00022480935609857608,6669,,,,,,,,,,,,,,,,,,
,0.00022467308329594823,0.00022467308329594823,6674,,,,,,,,,,,,,,,,,,
,0.00022453672850677444,0.00022453672850677444,6679,,,,,,,,,,,,,,,,,,
,0.00022440029188076406,0.00022440029188076406,6684,,,,,,,,,,,,,,,,,,
,0.00022426377356771633,0.00022426377356771633,6689,,,,,,,,,,,,,,,,,,
,0.00022412717371752012,0.00022412717371752012,6694,,,,,,,,,,,,,,,,,,
,0.00022399049248015385,0.00022399049248015385,6699,,,,,,,,,,,,,,,,,,
,0.0002238537300056852,0.0002238537300056852,6704,,,,,,,,,,,,,,,,,,
,0.00022371688644427123,0.00022371688644427123,6709,,,,,,,,,,,,,,,,,,
,0.00022357996194615783,0.00022357996194615783,6714,,,,,,,,,,,,,,,,,,
,0.00022344295666167993,0.00022344295666167993,6719,,,,,,,,,,,,,,,,,,
,0.00022330587074126103,0.00022330587074126103,6724,,,,,,,,,,,,,,,,,,
,0.00022316870433541322,0.00022316870433541322,6729,,,,,,,,,,,,,,,,,,
,0.000223031457594737,0.000223031457594737,6734,,,,,,,,,,,,,,,,,,
,0.0002228941306699209,0.0002228941306699209,6739,,,,,,,,,,,,,,,,,,
,0.00022275672371174175,0.00022275672371174175,6744,,,,,,,,,,,,,,,,,,
,0.000222619236871064,0.000222619236871064,6749,,,,,,,,,,,,,,,,,,
,0.00022248167029883997,0.00022248167029883997,6754,,,,,,,,,,,,,,,,,,
,0.00022234402414610945,0.00022234402414610945,6759,,,,,,,,,,,,,,,,,,
,0.00022220629856399966,0.00022220629856399966,6764,,,,,,,,,,,,,,,,,,
,0.0002220684937037249,0.0002220684937037249,6769,,,,,,,,,,,,,,,,,,
,0.0002219306097165867,0.0002219306097165867,6774,,,,,,,,,,,,,,,,,,
,0.00022179264675397333,0.00022179264675397333,6779,,,,,,,,,,,,,,,,,,
,0.0002216546049673598,0.0002216546049673598,6784,,,,,,,,,,,,,,,,,,
,0.00022151648450830769,0.00022151648450830769,6789,,,,,,,,,,,,,,,,,,
,0.0002213782855284649,0.0002213782855284649,6794,,,,,,,,,,,,,,,,,,
